Date_Time,KWperTon,Teo,Tei,Fevap,Tci,Tco,Fcond,Pei,Peo,Pco,Pci,A_kW,B_kW
41457.40625,0.51,39,54.8,3508,77.1,,7500,103.2,100.2,12.4,17.1,235,236
41457.41667,0.52,38.9,54.8,3485,77.2,,7523,103.1,99.8,12.5,17.2,235,236
41457.42708,0.52,38.9,54.7,3497,77.1,,7608,102.6,99.5,12.2,16.7,235,236
41457.4375,0.53,39,54.9,3495,77.2,,7559,103,99.6,12.7,17.4,235,236
41457.44792,0.52,38.9,55,3485,77,,7608,103.1,99.5,12.8,17.3,235,236
41457.45833,0.51,38.9,54.9,3557,76.8,,7512,102.5,99.3,12.4,17.1,235,236
41457.46875,0.51,38.9,54.8,3516,76.6,,7430,102.7,99.3,12.4,17.4,235,236
41457.47917,0.51,39,54.8,3538,76.3,,7309,102.5,99.3,12.4,16.8,235,236
41457.48958,0.51,38.9,54.7,3473,76.2,,7438,102.8,99.7,12.3,16.7,235,236
41457.5,0.5,38.9,54.7,3501,76.3,,7332,102.9,100.2,12.3,16.9,235,236
41457.51042,0.51,39,54.7,3365,76.3,,7132,102.6,99.6,12.3,16.6,235,236
41457.52083,0.51,38.9,54.6,3419,76.4,,7572,102.6,100,12.3,16.8,235,236
41457.53125,0.51,38.9,54.7,3377,76.6,,7301,102.7,99.7,12.2,16.6,235,236
41457.54167,0.51,39,54.6,3380,76.7,,7325,102.2,99.4,12.3,16.7,235,236
41457.55208,0.5,39,54.7,3486,76.9,,7398,102.3,99.3,12.3,17.3,235,236
41457.5625,0.53,39,54.6,3351,77.2,,7414,102.1,99.1,12.5,16.9,235,236
41457.57292,0.5,38.9,54.6,3558,77.1,,7455,102.1,99.2,12.6,17.4,235,236
41457.58333,0.52,38.9,54.6,3422,77.1,,7577,101.6,99.2,12.5,17.3,235,236
41457.59375,0.53,39,54.6,3395,77.2,,7415,101.5,98.6,12.6,16.8,235,236
41457.60417,0.52,39.1,54.7,3515,77.2,,7505,101.8,98.8,12.4,17.6,235,236
41457.61458,0.51,39,54.8,3591,77.2,,7436,101.8,98.5,12.2,16.8,235,236
41457.625,0.53,39,54.7,3546,77.3,,7571,101.8,98.7,12.6,17.4,235,236
41457.63542,0.51,39,54.9,3655,77.2,,7649,101.5,98,12.6,17.5,235,236
41457.64583,0.51,38.9,54.9,3591,77.2,,7599,102,98.7,12.4,17.5,235,236
41457.65625,0.51,39,54.9,3644,77,,7449,102.1,98.5,12.5,17.1,235,236
41457.66667,0.53,38.9,54.9,3501,77,,7543,102.6,99.5,12.8,17.7,235,236
41457.67708,0.51,38.9,54.9,3603,77,,7376,103.2,100,12.4,17.1,235,236
41457.6875,0.52,38.8,55,3501,76.9,,7451,103.5,100.2,12.4,17.1,235,236
41457.69792,0.51,38.8,55,3541,76.7,,7352,102.9,100,12.3,17.3,235,236
41457.70833,0.51,38.9,54.8,3426,76.4,,7280,102.6,99.7,12.3,16.6,235,236
41457.71875,0.51,39,54.8,3482,76.4,,7484,103.2,100,12.4,16.7,235,236
41457.72917,0.52,38.9,54.8,3350,76.7,,7505,103.4,100.6,12.4,16.7,235,236
41457.73958,0.5,38.9,54.9,3476,76.8,,7381,103.5,100.3,12.4,17.1,235,236
41457.75,0.51,39,54.9,3472,76.8,,7376,103.2,100,12.4,16.7,235,236
41457.76042,0.51,39,54.8,3399,76.8,,7399,102.7,99.9,12.5,17,235,236
41457.77083,0.51,38.8,54.8,3359,76.8,,7488,103.5,100.8,12.5,17.1,235,236
41457.78125,0.52,39,54.8,3321,76.8,,7478,103.4,100.6,12.5,17.2,235,236
41457.79167,0.52,38.9,54.8,3346,76.9,,7376,103.5,101,12.5,17.1,235,236
41457.80208,0.52,38.8,54.8,3277,76.8,,7425,104,101,12.2,16.8,235,236
41457.8125,0.51,38.9,54.8,3272,76.8,,7505,103.9,101.1,12.5,16.8,235,236
41457.82292,0.5,38.9,54.8,3313,76.7,,7325,104.3,101.6,12.2,16.6,235,236
41457.83333,0.52,38.9,54.8,3215,76.6,,7418,103.8,101,12.6,16.6,235,236
41457.84375,0.5,39,54.7,3270,76.5,,7377,104.3,101.5,12.4,16.9,235,236
41457.85417,0.5,38.9,54.7,3288,76.6,,7256,103.7,100.8,12.2,16.7,235,236
41457.86458,0.51,38.8,54.7,3155,76.6,,7316,104.3,101.6,12.2,17,235,236
41457.875,0.5,38.9,54.8,3203,76.7,,7274,104.3,101.9,12.3,16.3,235,236
41457.88542,0.52,38.8,54.8,3074,76.8,,7249,104.2,101.4,12.4,16.8,235,236
41457.89583,0.51,38.9,54.9,3119,76.8,,7369,103.9,101.4,12.3,16.5,235,236
41457.90625,0.51,38.9,54.9,3159,76.8,,7160,103.9,101.4,12.4,16.5,235,236
41457.91667,0.52,38.9,54.9,3110,76.9,,7442,103.9,101.2,12.4,16.9,235,236
41457.92708,0.51,38.9,54.9,3147,76.8,,7365,103.7,101.2,12.5,17,235,236
41457.9375,0.5,38.9,54.9,3197,76.8,,7504,103.5,101.1,12.3,16.9,235,236
41457.94792,0.52,38.9,54.9,3009,76.8,,7278,104.1,101.4,12.2,16.7,235,236
41457.95833,0.5,39,55,3175,76.8,,7132,103.7,101.3,12.2,16.6,235,236
41457.96875,0.51,38.8,54.8,3096,76.9,,7460,103.8,101.5,12.3,17,235,236
41457.97917,0.51,38.9,54.7,3009,76.9,,7324,103.3,100.8,12.4,16.7,235,236
41457.98958,0.49,38.9,54.9,3114,76.8,,7349,102.5,100,12.4,16.8,235,236
41458,0.52,38.8,54.8,2944,76.8,,7259,102.8,100.6,12.3,16.6,235,236
41458.01042,0.52,39,54.8,2993,77,,7241,101.6,99.3,12.3,16.8,235,236
41458.02083,0.5,38.9,54.9,3110,77,,7310,101.2,98.8,12.3,16.8,235,236
41458.03125,0.52,38.9,55,3058,77.2,,7397,102.9,100.4,12.4,16.5,235,236
41458.04167,0.51,39,55,3170,77.1,,7385,102.5,99.9,12.4,16.8,235,236
41458.05208,0.51,38.9,55,3140,77.1,,7466,103.3,100.9,12.5,16.8,235,236
41458.0625,0.51,39,55,3114,77.1,,7467,103.3,100.6,12.5,16.9,235,236
41458.07292,0.51,39,55,3161,77.1,,7434,103.4,100.8,12.5,17,235,236
41458.08333,0.5,39,55,3254,77.1,,7297,102.9,100.3,12.5,16.9,235,236
41458.09375,0.51,38.8,54.9,3115,77.1,,7385,103.7,101.2,12.4,16.7,235,236
41458.10417,0.51,39,54.9,3144,77.1,,7426,103.4,100.8,12.6,16.9,235,236
41458.11458,0.52,39,55,3095,77,,7520,103.3,100.9,12.5,16.9,235,236
41458.125,0.52,39,55.1,3099,76.9,,7380,103.7,101.3,12.5,17,235,236
41458.13542,0.51,39,55,3168,76.9,,7406,103.2,100.5,12.3,17.1,235,236
41458.14583,0.5,38.9,55.1,3205,77,,7310,103.3,100.7,12.4,17.1,235,236
41458.15625,0.52,39,55,3170,76.9,,7509,103.1,100.5,12.4,17.1,235,236
41458.16667,0.51,38.9,55,3246,77,,7505,102.7,100,12.6,17.2,235,236
41458.17708,0.52,39,55.1,3232,77,,7380,103.5,100.6,12.1,16.5,235,236
41458.1875,0.51,38.9,55.1,3260,77,,7546,102.7,100.2,12.4,17.1,235,236
41458.19792,0.5,38.9,55.2,3291,77,,7415,103.2,100.2,12.4,17.1,235,236
41458.20833,0.51,38.9,55.2,3260,77,,7484,103.3,100.6,12.3,16.7,235,236
41458.21875,0.52,39,55.2,3342,77.1,,7335,102.5,99.5,12.5,17,235,236
41458.22917,0.53,38.9,55.1,3305,77.1,,7429,102.7,100.3,12.4,16.9,235,236
41458.23958,0.53,38.8,55.1,3245,77.1,,7470,103.2,100.1,12.4,17.2,235,236
41458.25,0.52,39,55.1,3302,77,,7571,103.1,100.1,12.5,16.9,235,236
41458.26042,0.52,39.1,55,3411,77.1,,7369,102.5,99.4,12.3,17.2,235,236
41458.27083,0.51,39,55.1,3474,77.1,,7489,102.3,99.1,12.5,17.1,235,236
41458.28125,0.52,39,55.1,3412,77.2,,7528,103.2,100.1,12.4,17,235,236
41458.29167,0.51,38.8,55.1,3449,77.2,,7538,102.8,99.9,12.5,17.3,235,236
41458.30208,0.52,39,54.8,3486,77.3,,7538,102.6,99.7,12.6,17.8,235,236
41458.3125,0.52,38.9,54.9,3489,77.4,,7625,103,99.8,12.5,17.6,235,236
41458.32292,0.53,38.9,55,3500,77.7,,7648,103.9,100.5,12.7,17.7,235,236
41458.33333,0.53,39,55.2,3546,77.9,,7879,103.8,100.5,12.9,17.8,235,236
41458.34375,0.53,38.9,55.2,3554,78.1,,7722,104,100.9,12.7,17.6,235,236
41458.35417,0.53,39,55.3,3621,78.5,,7992,104.1,100.8,12.9,18.5,235,236
41458.36458,0.54,39,55.3,3637,78.6,,8001,104.8,101.2,13,18.6,235,236
41458.375,0.53,38.9,55.3,3723,78.4,,7940,104.2,101.1,13,18.2,235,236
41458.38542,0.55,38.9,55.3,3665,78.6,,8108,104.5,101.4,13,17.9,235,236
41458.39583,0.54,39,55.2,3625,78.4,,7937,104.5,101.3,12.8,18.3,235,236
41458.40625,0.53,39,55.3,3668,78,,7747,103.9,100.7,12.9,17.8,235,236
41458.41667,0.54,39.1,55.2,3731,78.6,,8039,104.6,101.2,12.9,17.9,235,236
41458.42708,0.53,39,55.2,3806,78.6,,7980,104.3,100.8,12.8,18.3,235,236
41458.4375,0.55,39.3,55.3,3942,78.7,,7943,102.9,98.9,13,17.9,235,236
41458.44792,0.56,38.9,55.1,3933,79,,8150,103.2,99.4,13.2,18.9,235,236
41458.45833,0.56,38.9,55.4,3869,78.9,,8033,103.4,99.4,13.1,18.2,235,236
41458.46875,0.55,38.9,55.5,3861,78.6,,8000,102.3,99,13,18.6,235,236
41458.47917,0.54,39,55.5,3956,78.8,,8192,102.7,98.5,13.2,18.4,235,236
41458.48958,0.57,38.9,55.6,3833,79,,8181,101.9,98.6,13.2,19,235,236
41458.5,0.55,39.4,55.6,4133,79,,8165,105,100.8,13.2,18.7,235,236
41458.51042,0.55,39,55.7,4199,79.1,,8181,102.9,98.7,13.3,18.7,235,236
41458.52083,0.57,38.9,55.5,3971,78.7,,8098,102.2,98,13.5,18.7,235,236
41458.53125,0.55,38.9,55.5,3962,78.5,,7994,102,98.1,13.3,18.3,235,236
41458.54167,0.57,38.8,55.5,3866,78.9,,8150,106.5,102.7,13.1,18.5,235,236
41458.55208,0.56,39.1,55.5,4017,79.1,,8198,105.5,101.4,13.1,18.5,235,236
41458.5625,0.56,38.9,55.5,3941,78.6,,8120,105.1,101.5,13.2,18.5,235,236
41458.57292,0.56,38.9,55.7,3866,78.9,,8181,105.1,100.9,13,19,235,236
41458.58333,0.54,38.9,55.5,3967,78.9,,8092,104.5,100.5,13.2,18.9,235,236
41458.59375,0.54,39,55.3,3968,79.1,,8146,104.2,100.5,13.1,19,235,236
41458.60417,0.54,38.9,55.4,4111,79.5,,8327,103.6,99.6,13.2,19,235,236
41458.61458,0.54,38.8,55.2,3749,77,,7727,104.6,100.9,12.6,17.5,235,236
41458.625,0.51,38.9,55.1,3632,76.4,,7400,103.8,100.4,12.3,17.1,235,236
41458.63542,0.53,38.9,54.9,3501,77.2,,7602,103,99.9,12.6,17.5,235,236
41458.64583,0.52,38.9,55,3545,77.7,,7727,102.9,99.9,12.9,17.8,235,236
41458.65625,0.52,38.9,55.1,3545,78.4,,7744,103.3,100,12.6,17.7,235,236
41458.66667,0.53,38.9,55.1,3497,78.4,,7875,102.6,99.6,12.8,17.8,235,236
41458.67708,0.54,38.9,55.1,3559,78.7,,7955,102.6,99.5,13,18.3,235,236
41458.6875,0.53,39.1,55.1,3669,78.9,,7910,102.9,99.3,13.1,18,235,236
41458.69792,0.53,38.9,55.3,3659,78.4,,7843,103.2,99.9,12.9,18.1,235,236
41458.70833,0.53,38.9,55.4,3614,78.4,,7851,102.6,99.6,13,18.2,235,236
41458.71875,0.53,39,55.3,3709,78.6,,7782,102.4,99.4,12.8,17.9,235,236
41458.72917,0.55,39,55.4,3666,79,,8006,103,99,13.2,18.1,235,236
41458.73958,0.53,38.8,55.5,3811,79.3,,8168,102.9,99.2,13.2,18.8,235,236
41458.75,0.54,39,55.4,3786,78.9,,8056,102.8,99.1,12.9,18.6,235,236
41458.76042,0.53,39,55.5,3798,78.7,,8117,102.9,99.1,12.9,18.5,235,236
41458.77083,0.53,39,55.3,3812,78.6,,8012,103.1,99.4,13,18.5,235,236
41458.78125,0.53,39,55.4,3802,78.7,,8153,103.3,99.8,12.6,18.2,235,236
41458.79167,0.54,38.9,55.5,3726,78.5,,7990,102.1,99.2,12.9,18.2,235,236
41458.80208,0.55,38.9,55.5,3618,78.4,,7922,103,99.5,12.9,18.1,235,236
41458.8125,0.53,38.9,55.4,3773,78.6,,7964,102.5,99.1,13.2,18.5,235,236
41458.82292,0.54,38.8,55.5,3524,77.4,,7767,102.8,99.4,12.8,17.8,235,236
41458.83333,0.52,38.9,55.3,3523,76.6,,7432,102.6,99.6,12.4,17.2,235,236
41458.84375,0.52,38.8,55.2,3365,76.9,,7471,103,100,12.2,16.9,235,236
41458.85417,0.52,38.8,55,3162,77.3,,7562,100.6,98.1,12.4,17.5,235,236
41458.86458,0.52,39,55.1,3185,77.6,,7505,102.7,99.9,12.5,17.4,235,236
41458.875,0.5,39,55.1,3323,77.7,,7499,102.9,100,12.5,17.2,235,236
41458.88542,0.52,39,55,3239,78,,7625,103.5,101.1,12.7,17.8,235,236
41458.89583,0.51,39,55.1,3203,78.2,,7629,103.6,100.7,12.7,17.7,235,236
41458.90625,0.52,38.9,55.1,3231,78.3,,7604,103,100.6,12.6,17.7,235,236
41458.91667,0.52,39,55.2,3235,78.3,,7732,103.5,100.7,12.7,17.6,235,236
41458.92708,0.52,39,55.1,3230,78.2,,7642,103.7,101.2,12.8,17.3,235,236
41458.9375,0.53,38.9,55,3185,77.8,,7806,104,101.4,12.7,17.6,235,236
41458.94792,0.52,38.9,55.2,3179,77.8,,7553,105.1,102.4,12.5,17.5,235,236
41458.95833,0.52,38.9,55.3,3182,77.6,,7648,105.7,103,12.8,17.8,235,236
41458.96875,0.52,38.9,55.1,3121,77.5,,7553,105.5,102.6,12.7,17.2,235,236
41458.97917,0.51,39,55,3245,77.6,,7544,104.5,102.1,12.5,17.4,235,236
41458.98958,0.52,38.9,55,3109,77.6,,7518,105.3,102.7,12.6,17.5,235,236
41459,0.53,38.8,54.9,2989,77.6,,7667,105.7,103.2,12.5,16.9,235,236
41459.01042,0.52,38.9,54.9,3040,77.7,,7599,105.4,102.8,12.4,17.1,235,236
41459.02083,0.51,39,55,3152,77.7,,7669,104.4,102.6,12.4,16.9,235,236
41459.03125,0.51,38.9,55.1,3080,77.8,,7593,105.5,102.7,12.6,17.4,235,236
41459.04167,0.51,38.9,55,3132,77.9,,7620,105.3,102.7,12.5,17.4,235,236
41459.05208,0.53,39,55,2975,77.8,,7474,104.7,102,12.6,17.5,235,236
41459.0625,0.53,39,55,3061,77.9,,7598,105,102.5,12.6,17.6,235,236
41459.07292,0.52,39,54.9,3092,78,,7549,104.9,102.4,12.5,17.5,235,236
41459.08333,0.53,38.9,55.1,3068,77.9,,7671,104.3,101.8,12.4,17.4,235,236
41459.09375,0.54,39,55.1,3062,78,,7535,104.8,102,12.6,17.7,235,236
41459.10417,0.5,39,55.1,3242,78.1,,7671,104.6,102.2,12.7,17.5,235,236
41459.11458,0.51,39,55.1,3200,78,,7549,104.1,101.3,12.7,17.6,235,236
41459.125,0.52,39,55.2,3167,78,,7655,104.4,101.6,12.7,17.6,235,236
41459.13542,0.51,39,55.2,3231,78.1,,7647,104.9,102.4,12.6,17.4,235,236
41459.14583,0.53,38.9,55.2,3189,78.1,,7795,104.8,102,12.7,18,235,236
41459.15625,0.52,38.9,55.1,3284,78,,7752,104.5,101.8,12.8,17.5,235,236
41459.16667,0.52,38.9,55.3,3261,77.9,,7434,104.4,101.4,12.6,17.2,235,236
41459.17708,0.52,38.9,55.3,3276,77.9,,7706,104,101.3,12.5,17.2,235,236
41459.1875,0.54,38.9,55.2,3163,77.8,,7655,104.6,101.6,12.8,17.4,235,236
41459.19792,0.51,39,55.2,3320,77.7,,7584,104.5,101.5,12.6,17.4,235,236
41459.20833,0.52,38.9,55.2,3172,77.7,,7562,104.9,101.9,12.6,17.1,235,236
41459.21875,0.53,39,55.1,3256,77.7,,7697,104.1,101.2,12.6,17.2,235,236
41459.22917,0.53,39,55.2,3288,77.8,,7714,104.8,101.9,12.6,17.7,235,236
41459.23958,0.53,38.9,55.2,3201,77.6,,7653,104.4,101.6,12.7,17.3,235,236
41459.25,0.53,38.9,55.2,3170,77.6,,7620,105,102.2,12.7,17.5,235,236
41459.26042,0.53,38.9,55,3340,77.7,,7463,104.3,101.3,12.6,17.5,235,236
41459.27083,0.51,38.9,55.1,3464,77.9,,7658,104.1,100.9,12.6,17.8,235,236
41459.28125,0.5,38.9,55.1,3515,78,,7712,104.4,101.4,12.7,17.5,235,236
41459.29167,0.52,39,55.1,3467,78,,7754,104.1,101.2,12.9,17.9,235,236
41459.30208,0.52,39,54.9,3456,78.1,,7787,103.6,101,12.8,17.6,235,236
41459.3125,0.53,39.1,55,3486,78.1,,7714,103.7,100.7,12.7,17.6,235,236
41459.32292,0.54,38.9,55,3340,78.1,,7634,103.7,100.8,12.9,17.6,235,236
41459.33333,0.53,38.9,55,3426,78.2,,7756,103.7,100.6,12.6,17.7,235,236
41459.34375,0.52,38.9,55.2,3564,78.3,,7883,103.2,100.3,12.7,18.1,235,236
41459.35417,0.54,39.1,55.2,3539,78.3,,7835,103.6,100.6,12.6,17.6,235,236
41459.36458,0.53,38.9,55.2,3607,78.2,,7837,104.1,100.6,12.8,17.8,235,236
41459.375,0.54,39,55.2,3568,78.1,,7820,103.8,100.5,12.9,18.3,235,236
41459.38542,0.53,38.9,55.2,3602,78.1,,7847,103.9,100.6,12.7,18,235,236
41459.39583,0.53,38.9,55.2,3629,77.9,,7830,103.8,100.2,12.8,18,235,236
41459.40625,0.53,38.9,55.2,3606,78,,7865,103.4,100,12.7,17.7,235,236
41459.41667,0.52,38.9,55.1,3580,78,,7748,103.1,100.2,12.8,17.5,235,236
41459.42708,0.54,38.9,55.1,3490,78.1,,7890,102.8,99.5,12.8,18.1,235,236
41459.4375,0.54,38.9,55.1,3523,78.2,,7760,102.7,99.5,12.9,18,235,236
41459.44792,0.54,39,55.3,3599,78.5,,8019,102.7,99.5,12.9,18.3,235,236
41459.45833,0.54,38.9,55.1,3551,78.3,,7805,103.1,100,13,18,235,236
41459.46875,0.52,38.9,55.2,3672,78.4,,7860,102.7,99.6,12.8,17.9,235,236
41459.47917,0.53,39,55.1,3650,78.3,,7957,102.7,99.3,13,18.3,235,236
41459.48958,0.53,38.9,55.1,3686,78.3,,7925,102.9,99.5,12.8,18.1,235,236
41459.5,0.55,39,55.2,3680,79.1,,7970,102.2,98.6,12.9,18.2,235,236
41459.51042,0.55,39,55.2,3587,78.5,,7865,102.2,99.1,13.1,18.4,235,236
41459.52083,0.53,38.9,55.2,3671,78.3,,7932,102.2,98.3,13,18.1,235,236
41459.53125,0.54,39,55.1,3713,78.5,,7940,102.2,98.8,12.8,18,235,236
41459.54167,0.53,38.9,55.1,3733,78.4,,7795,102.3,98.6,13,18.2,235,236
41459.55208,0.55,39,55.2,3606,78.3,,7986,102.3,98.8,13,18,235,236
41459.5625,0.53,39,55.1,3728,78.4,,7916,101.9,98.4,12.8,18.3,235,236
41459.57292,0.54,39,55.2,3650,78.3,,7877,101.9,98.8,12.9,18,235,236
41459.58333,0.53,39,55.1,3697,78.3,,7940,101.9,98.7,13.2,18.1,235,236
41459.59375,0.54,38.9,55.1,3692,78.5,,7957,101.8,98.4,12.9,18.1,235,236
41459.60417,0.53,38.9,55.2,3764,78.4,,8079,102.1,98.5,12.8,18.1,235,236
41459.61458,0.53,38.9,55,3704,78.3,,7874,101.8,98.3,12.9,18.2,235,236
41459.625,0.54,38.9,55.1,3674,78.3,,7939,101.7,98.3,12.9,18,235,236
41459.63542,0.53,38.9,55,3640,78.3,,7930,101.9,98.6,12.7,18,235,236
41459.64583,0.54,39.1,55,3734,78.6,,7853,101.9,98.1,12.9,18.9,235,236
41459.65625,0.54,38.9,55.1,3671,78.2,,7896,101.1,97.5,12.7,17.9,235,236
41459.66667,0.53,39,55.1,3710,77.9,,7772,101.8,98.4,12.8,18.1,235,236
41459.67708,0.52,38.8,54.9,3515,77.1,,7467,102.2,98.6,12.4,17.2,235,236
41459.6875,0.53,38.9,54.7,3411,77.4,,7698,101.8,98.8,12.6,17.4,235,236
41459.69792,0.53,38.8,54.7,3368,77.6,,7656,101.9,99.4,12.6,17.5,235,236
41459.70833,0.53,38.9,54.6,3350,77.7,,7629,102.2,99.1,12.5,17.6,235,236
41459.71875,0.52,38.9,54.5,3376,78.3,,7745,102.2,99,12.6,17.6,235,236
41459.72917,0.54,38.9,54.4,3347,78.6,,7851,101.8,98.8,13,18.2,235,236
41459.73958,0.52,39,54.5,3482,78.4,,7616,101.9,98.9,12.6,17.5,235,236
41459.75,0.52,39,54.5,3504,78.2,,7791,102.4,99.3,12.5,18,235,236
41459.76042,0.53,38.8,54.5,3378,78.3,,7851,102.1,99.1,12.8,17.8,235,236
41459.77083,0.52,39,54.5,3434,78.4,,7830,102.6,99.3,12.5,17.5,235,236
41459.78125,0.52,38.9,54.7,3441,78.7,,7775,102,99.3,12.8,17.8,235,236
41459.79167,0.52,39,54.6,3444,78.6,,7838,103.1,99.9,12.7,17.8,235,236
41459.80208,0.53,38.9,54.8,3488,78.6,,7790,103,99.8,12.5,18,235,236
41459.8125,0.53,39,54.7,3602,79,,7884,102.6,99.3,12.7,18,235,236
41459.82292,0.53,38.9,55,3666,79.4,,8158,102.2,99.1,13.2,19,235,236
41459.83333,0.54,39,55.2,3629,79.2,,7952,102.8,99.6,13.2,18.1,235,236
41459.84375,0.53,38.8,55.2,3593,79,,8006,102.9,99.8,13.3,18.6,235,236
41459.85417,0.54,39,55.2,3508,78.6,,7981,102.8,99.6,12.9,18,235,236
41459.86458,0.53,38.9,55.2,3497,78.2,,8008,102.3,99.4,12.9,17.8,235,236
41459.875,0.52,38.9,55.1,3478,78,,7630,102.8,99.5,12.8,18.1,235,236
41459.88542,0.52,38.9,55.1,3335,77.9,,7776,102.9,99.9,12.9,17.6,235,236
41459.89583,0.53,38.9,55,3378,77.9,,7678,102.7,99.7,12.6,17.6,235,236
41459.90625,0.5,38.9,55,3446,78,,7720,103.1,100,12.7,17.5,235,236
41459.91667,0.53,39,54.9,3310,78.1,,7652,102.6,99.7,12.6,17.7,235,236
41459.92708,0.52,39,55,3377,78.2,,7744,102.7,99.9,12.7,17.7,235,236
41459.9375,0.52,38.9,55,3313,78,,7649,102.8,99.8,12.9,17.7,235,236
41459.94792,0.52,38.9,55,3317,78,,7572,103.2,100.4,12.5,17.4,235,236
41459.95833,0.52,38.9,55,3260,78.1,,7689,103,100.5,12.7,18,235,236
41459.96875,0.53,39,54.9,3206,78.1,,7772,103.2,100.4,12.5,17.2,235,236
41459.97917,0.52,38.8,54.8,3140,78.1,,7736,103.6,101.1,12.5,17.6,235,236
41459.98958,0.53,38.9,54.8,3100,78.1,,7689,103.6,101,12.8,17.6,235,236
41460,0.52,38.9,54.8,3149,78.2,,7610,103.2,100.7,12.6,18,235,236
41460.01042,0.52,39,54.8,3125,78.1,,7633,102.8,100.1,12.6,17.4,235,236
41460.02083,0.52,38.9,54.8,3137,78,,7577,103.7,101,12.7,17.5,235,236
41460.03125,0.53,39,54.9,3084,78.1,,7613,103,100.7,12.6,17.4,235,236
41460.04167,0.51,39,54.8,3183,77.9,,7685,103.2,100.7,12.6,17.5,235,236
41460.05208,0.52,38.9,54.8,3124,77.9,,7750,103.2,100.7,12.5,17.5,235,236
41460.0625,0.52,38.9,54.8,3069,77.8,,7474,103.8,101.1,12.5,17.2,235,236
41460.07292,0.52,38.9,54.9,3142,77.8,,7550,103.6,100.6,12.7,17.3,235,236
41460.08333,0.53,38.9,54.8,3032,77.8,,7512,103.7,101.1,12.4,17.4,235,236
41460.09375,0.52,38.9,54.8,3095,77.6,,7498,103.6,101.2,12.5,16.9,235,236
41460.10417,0.52,38.9,54.9,3084,77.7,,7534,103.6,101.1,12.5,17.1,235,236
41460.11458,0.52,39,54.9,3119,77.6,,7493,103.4,100.8,12.5,17.2,235,236
41460.125,0.53,38.8,54.8,3066,77.6,,7498,103.3,100.9,12.4,17,235,236
41460.13542,0.52,39,54.7,3081,77.6,,7475,102.9,100.3,12.5,17.3,235,236
41460.14583,0.53,38.9,54.9,3038,77.6,,7475,103.7,101.2,12.5,17,235,236
41460.15625,0.52,38.8,54.9,3050,77.7,,7516,103.4,100.9,12.6,17.4,235,236
41460.16667,0.52,38.9,54.9,3140,77.8,,7619,103,100.1,12.5,17.2,235,236
41460.17708,0.5,38.9,55,3308,77.7,,7549,103.1,100.6,12.6,17.6,235,236
41460.1875,0.51,38.9,55,3175,77.6,,7663,103.7,101.3,12.4,17.3,235,236
41460.19792,0.52,39.1,54.9,3263,77.8,,7477,103,100.2,12.6,17.3,235,236
41460.20833,0.53,38.9,54.4,3198,77.9,,7670,103.6,101,12.6,17.4,235,236
41460.21875,0.52,38.9,54.8,3261,77.6,,7436,103.2,100.4,12.4,16.9,235,236
41460.22917,0.54,38.9,54.9,3092,77.8,,7727,103,100.5,12.5,17.1,235,236
41460.23958,0.52,38.9,55,3223,77.7,,7579,104.1,101.2,12.8,17.7,235,236
41460.25,0.52,39,55,3274,77.6,,7493,103.5,101,12.5,16.8,235,236
41460.26042,0.53,39.1,54.7,3356,77.6,,7565,102.5,99.6,12.6,17.5,235,236
41460.27083,0.52,38.9,54.8,3397,77.7,,7562,103.1,100.2,12.7,17.6,235,236
41460.28125,0.51,38.9,54.9,3350,77.7,,7541,103.3,100.3,12.7,17.6,235,236
41460.29167,0.52,39,54.9,3366,77.8,,7672,102.6,99.4,12.7,17.6,235,236
41460.30208,0.52,38.9,54.8,3363,77.7,,7647,102.8,99.6,12.6,17.2,235,236
41460.3125,0.52,38.9,54.8,3380,77.7,,7655,102,99.3,12.4,17.4,235,236
41460.32292,0.51,38.9,54.8,3389,77.6,,7546,102.8,99.7,12.6,17.8,235,236
41460.33333,0.53,39,54.9,3380,77.8,,7583,101.6,99.3,12.6,17.3,235,236
41460.34375,0.51,39,54.8,3516,77.8,,7696,101.5,98.7,12.5,17.4,235,236
41460.35417,0.54,38.9,54.8,3340,77.9,,7861,102,98.8,12.8,17.8,235,236
41460.36458,0.53,39,54.9,3520,78,,7556,101.8,99,12.5,17.4,235,236
41460.375,0.53,39.2,55,3599,78,,7686,101.7,98.4,12.6,17.6,235,236
41460.38542,0.53,39,55,3516,77.9,,7808,102.2,99,12.9,17.7,235,236
41460.39583,0.52,39,55.1,3659,78.1,,7838,101.9,98.6,12.8,17.8,235,236
41460.40625,0.54,38.9,55.1,3632,78.4,,7889,102.1,98.8,13,17.8,235,236
41460.41667,0.53,38.9,55.1,3671,78.4,,7859,102.1,98.8,13,17.8,235,236
41460.42708,0.53,38.9,55.1,3693,78.3,,7990,102.4,99,12.9,18.2,235,236
41460.4375,0.54,39,55,3663,78.3,,7892,101.3,97.9,12.9,18.1,235,236
41460.44792,0.53,38.9,55.1,3738,78.6,,7928,102,98.1,13,18.1,235,236
41460.45833,0.54,39.1,55.3,3771,78.7,,7926,105.7,102.6,13.1,18.4,235,236
41460.46875,0.55,39,55.2,3803,78.7,,7859,105.1,101.5,12.9,18.3,235,236
41460.47917,0.55,38.9,55.3,3773,78.5,,7925,105.2,101.6,12.8,18.4,235,236
41460.48958,0.55,38.9,55.2,3798,78.7,,8026,104.1,100.5,12.9,18.6,235,236
